"i","j","D_ij","civ_i","civ_j","civ_ij","comciv"
"LB","NZ",-7.0589272995,"islam","wstrn",NA,0
"LB","OM",0.6083441,"islam","islam","islam",1
"LB","PA",-3.0498447585,"islam","latam",NA,0
"LB","PE",-8.1592061705,"islam","latam",NA,0
"LB","PF",-11.24013,"islam",NA,NA,0
"LB","PG",-0.7697187,"islam","wstrn",NA,0
"LB","PH",-6.5281305145,"islam","wstrn",NA,0
"LB","PK",-7.546729831,"islam","islam","islam",1
"LB","PL",-2.419902936,"islam","wstrn",NA,0
"LB","PT",-4.497088169,"islam","wstrn",NA,0
"LB","PY",1.17777,"islam","latam",NA,0
"LB","QA",-1.80016108,"islam","islam","islam",1
"LB","RU",-2.333431288,"islam","ortho",NA,0
"LB","SA",0.0316206435,"islam","islam","islam",1
"LB","SD",-11.24013,"islam","islam","islam",1
"LB","SE",3.341608176,"islam","wstrn",NA,0
"LB","SG",-4.241334648,"islam","buddh",NA,0
"LB","SI",-2.6496249435,"islam","wstrn",NA,0
"LB","SK",1.201884098,"islam","wstrn",NA,0
"LB","SN",-3.5531,"islam","islam","islam",1
"LB","SR",3.067714,"islam",NA,NA,0
"LB","SV",0.1298250945,"islam","latam",NA,0
"LB","TH",-6.387267522,"islam","buddh",NA,0
"LB","TN",-1.282317,"islam","islam","islam",1
"LB","TR",-3.936313738,"islam","islam","islam",1
"LB","TT",-2.155582224,"islam","wstrn",NA,0
"LB","TZ",-11.24013,"islam","afric",NA,0
"LB","UA",-1.589962003,"islam","ortho",NA,0
"LB","UG",-1.515438,"islam","afric",NA,0
"LB","US",-2.3171191555,"islam","wstrn",NA,0
"LB","UY",-0.3180638055,"islam","latam",NA,0
"LB","UZ",-11.24013,"islam","islam","islam",1
"LB","VC",-1.48853,"islam","latam",NA,0
"LB","VE",-6.803560485,"islam","latam",NA,0
"LB","VI",-4.344737,"islam",NA,NA,0
"LB","VN",-7.4813745925,"islam","sinic",NA,0
"LB","YE",-0.9705291,"islam","islam","islam",1
"LB","ZA",-8.8030073035,"islam","afric",NA,0
"LB","ZM",-11.24013,"islam","afric",NA,0
"LB","ZW",1.525817,"islam","afric",NA,0
"LC","LK",-1.295064,"latam","buddh",NA,0
"LC","LR",-0.09947537,"latam","afric",NA,0
"LC","LT",-2.697993,"latam","wstrn",NA,0
"LC","LU",1.302728,"latam","wstrn",NA,0
"LC","LV",1.818255,"latam","wstrn",NA,0
"LC","MA",0.2130751,"latam","islam",NA,0
"LC","MD",-0.1950065,"latam","ortho",NA,0
"LC","ME",-4.206732,"latam",NA,NA,0
"LC","MG",-2.919785,"latam","afric",NA,0
"LC","MK",-1.113294,"latam","ortho",NA,0
"LC","ML",-2.770095,"latam","islam",NA,0
"LC","MN",-0.3104361,"latam","buddh",NA,0
"LC","MO",-3.060828,"latam",NA,NA,0
"LC","MP",-3.098314,"latam",NA,NA,0
"LC","MR",-1.534444,"latam","afric",NA,0
"LC","MT",2.671432,"latam","wstrn",NA,0
"LC","MU",-1.937049,"latam","afric",NA,0
"LC","MX",-11.24013,"latam","latam","latam",1
"LC","MY",0.142664,"latam","islam",NA,0
"LC","MZ",-11.24013,"latam","afric",NA,0
"LC","NC",-11.24013,"latam",NA,NA,0
"LC","NG",-0.04629267,"latam","afric",NA,0
"LC","NI",-4.081864,"latam","latam","latam",1
"LC","NL",-2.468902,"latam","wstrn",NA,0
"LC","NO",2.2479,"latam","wstrn",NA,0
"LC","NP",-4.684031,"latam","hindu",NA,0
"LC","NZ",-5.331788,"latam","wstrn",NA,0
"LC","OM",-11.24013,"latam","islam",NA,0
"LC","PA",-0.5530326,"latam","latam","latam",1
"LC","PE",-11.24013,"latam","latam","latam",1
"LC","PF",-1.124625,"latam",NA,NA,0
"LC","PG",-3.128683,"latam","wstrn",NA,0
"LC","PH",-0.8814587,"latam","wstrn",NA,0
"LC","PK",-1.882533,"latam","islam",NA,0
"LC","PL",-5.67719,"latam","wstrn",NA,0
"LC","PT",-3.187369,"latam","wstrn",NA,0
"LC","PY",-3.545023,"latam","latam","latam",1
"LC","QA",-3.926708,"latam","islam",NA,0
"LC","RU",2.318043,"latam","ortho",NA,0
"LC","SA",-3.577447,"latam","islam",NA,0
"LC","SD",-11.24013,"latam","islam",NA,0
"LC","SE",-4.493549,"latam","wstrn",NA,0
"LC","SG",-11.24013,"latam","buddh",NA,0
"LC","SI",-11.24013,"latam","wstrn",NA,0
"LC","SK",0.2937648,"latam","wstrn",NA,0
"LC","SN",0.2104288,"latam","islam",NA,0
"LC","SR",1.666277,"latam",NA,NA,0
"LC","SV",-0.5004993,"latam","latam","latam",1
"LC","TH",-11.24013,"latam","buddh",NA,0
"LC","TN",-11.24013,"latam","islam",NA,0
"LC","TR",2.666097,"latam","islam",NA,0
"LC","TT",0.6808905,"latam","wstrn",NA,0
"LC","TZ",-11.24013,"latam","afric",NA,0
"LC","UA",-11.24013,"latam","ortho",NA,0
"LC","UG",-11.24013,"latam","afric",NA,0
"LC","US",-11.24013,"latam","wstrn",NA,0
"LC","UY",-11.24013,"latam","latam","latam",1
"LC","UZ",-11.24013,"latam","islam",NA,0
"LC","VC",-11.24013,"latam","latam","latam",1
"LC","VE",-2.834196,"latam","latam","latam",1
"LC","VI",4.679826,"latam",NA,NA,0
"LC","VN",-1.389587,"latam","sinic",NA,0
"LC","YE",-1.441107,"latam","islam",NA,0
"LC","ZA",-2.906818,"latam","afric",NA,0
"LC","ZM",-4.230456,"latam","afric",NA,0
"LC","ZW",2.532943,"latam","afric",NA,0
"LK","LR",-0.5513069,"buddh","afric",NA,0
"LK","LT",-4.337483943,"buddh","wstrn",NA,0
"LK","LU",-0.9467827585,"buddh","wstrn",NA,0
"LK","LV",-7.4318238495,"buddh","wstrn",NA,0
"LK","MA",-6.024676895,"buddh","islam",NA,0
"LK","MD",-2.226901,"buddh","ortho",NA,0
"LK","ME",-11.24013,"buddh",NA,NA,0
"LK","MG",-1.52579,"buddh","afric",NA,0
"LK","MK",0.455055,"buddh","ortho",NA,0
"LK","ML",-4.959619,"buddh","islam",NA,0
"LK","MN",-2.317638,"buddh","buddh","buddh",1
"LK","MO",-2.765445,"buddh",NA,NA,0
"LK","MP",2.109724,"buddh",NA,NA,0
"LK","MR",-1.393212,"buddh","afric",NA,0
"LK","MT",-1.618879324,"buddh","wstrn",NA,0
"LK","MU",-2.414856,"buddh","afric",NA,0
"LK","MX",-4.1151641475,"buddh","latam",NA,0
"LK","MY",-0.1788492365,"buddh","islam",NA,0
"LK","MZ",-3.641699,"buddh","afric",NA,0
"LK","NC",-1.232809,"buddh",NA,NA,0
"LK","NG",-2.1817190055,"buddh","afric",NA,0
"LK","NI",-11.24013,"buddh","latam",NA,0
"LK","NL",-3.2599411605,"buddh","wstrn",NA,0
"LK","NO",-6.7496476585,"buddh","wstrn",NA,0
"LK","NP",-3.5985251405,"buddh","hindu",NA,0
"LK","NZ",-4.2198215585,"buddh","wstrn",NA,0
"LK","OM",0.5638615,"buddh","islam",NA,0
"LK","PA",0.2259223585,"buddh","latam",NA,0
"LK","PE",-4.1728531675,"buddh","latam",NA,0
"LK","PF",-11.24013,"buddh",NA,NA,0
"LK","PG",-11.24013,"buddh","wstrn",NA,0
"LK","PH",-6.7389621665,"buddh","wstrn",NA,0
"LK","PK",1.667871815,"buddh","islam",NA,0
"LK","PL",-5.476744829,"buddh","wstrn",NA,0
"LK","PT",-8.0854651715,"buddh","wstrn",NA,0
"LK","PY",-2.151028,"buddh","latam",NA,0
"LK","QA",-5.505408658,"buddh","islam",NA,0
"LK","RU",-3.9104249775,"buddh","ortho",NA,0
"LK","SA",-4.505041079,"buddh","islam",NA,0
"LK","SD",0.7016514,"buddh","islam",NA,0
"LK","SE",-0.7806247925,"buddh","wstrn",NA,0
"LK","SG",-5.226344981,"buddh","buddh","buddh",1
"LK","SI",-0.876714074,"buddh","wstrn",NA,0
"LK","SK",0.8169369525,"buddh","wstrn",NA,0
"LK","SN",-0.4750176,"buddh","islam",NA,0
"LK","SR",-11.24013,"buddh",NA,NA,0
"LK","SV",-0.9092613555,"buddh","latam",NA,0
"LK","TH",-2.4014648465,"buddh","buddh","buddh",1
"LK","TN",-11.24013,"buddh","islam",NA,0
"LK","TR",-4.1797327405,"buddh","islam",NA,0
"LK","TT",-1.2511930175,"buddh","wstrn",NA,0
"LK","TZ",-1.976281,"buddh","afric",NA,0
"LK","UA",-1.9356550245,"buddh","ortho",NA,0
"LK","UG",-11.24013,"buddh","afric",NA,0
"LK","US",-6.769883553,"buddh","wstrn",NA,0
"LK","UY",-2.0596101045,"buddh","latam",NA,0
"LK","UZ",-11.24013,"buddh","islam",NA,0
"LK","VC",-11.24013,"buddh","latam",NA,0
"LK","VE",-6.7509612525,"buddh","latam",NA,0
"LK","VI",-0.848919,"buddh",NA,NA,0
"LK","VN",-7.117749731,"buddh","sinic",NA,0
"LK","YE",-11.24013,"buddh","islam",NA,0
"LK","ZA",-1.5828855805,"buddh","afric",NA,0
"LK","ZM",-1.71587,"buddh","afric",NA,0
"LK","ZW",-2.556169,"buddh","afric",NA,0
"LR","LT",-11.24013,"afric","wstrn",NA,0
"LR","LU",-1.249352,"afric","wstrn",NA,0
"LR","LV",-1.899576,"afric","wstrn",NA,0
"LR","MA",-2.221222,"afric","islam",NA,0
"LR","MD",5.875521,"afric","ortho",NA,0
"LR","ME",-3.86844,"afric",NA,NA,0
"LR","MG",-0.9720556,"afric","afric","afric",1
"LR","MK",-11.24013,"afric","ortho",NA,0
"LR","ML",-11.24013,"afric","islam",NA,0
"LR","MN",-1.869264,"afric","buddh",NA,0
"LR","MO",0.8883822,"afric",NA,NA,0
"LR","MP",-2.066875,"afric",NA,NA,0
"LR","MR",-2.448915,"afric","afric","afric",1
"LR","MT",0.4847227,"afric","wstrn",NA,0
"LR","MU",-3.065094,"afric","afric","afric",1
"LR","MX",-3.975271,"afric","latam",NA,0
"LR","MY",-1.266841,"afric","islam",NA,0
"LR","MZ",-11.24013,"afric","afric","afric",1
"LR","NC",-1.372222,"afric",NA,NA,0
"LR","NG",-0.5442489,"afric","afric","afric",1
"LR","NI",-2.64496,"afric","latam",NA,0
"LR","NL",-4.145513,"afric","wstrn",NA,0
"LR","NO",-3.49145,"afric","wstrn",NA,0
"LR","NP",-11.24013,"afric","hindu",NA,0
"LR","NZ",-4.993496,"afric","wstrn",NA,0
"LR","OM",-3.177419,"afric","islam",NA,0
"LR","PA",-0.4378843,"afric","latam",NA,0
"LR","PE",-4.320987,"afric","latam",NA,0
"LR","PF",3.364707,"afric",NA,NA,0
"LR","PG",-11.24013,"afric","wstrn",NA,0
"LR","PH",-1.929461,"afric","wstrn",NA,0
"LR","PK",-3.846826,"afric","islam",NA,0
"LR","PL",-3.036313,"afric","wstrn",NA,0
"LR","PT",-2.022399,"afric","wstrn",NA,0
"LR","PY",-11.24013,"afric","latam",NA,0
"LR","QA",-1.44835,"afric","islam",NA,0
"LR","RU",1.530563,"afric","ortho",NA,0
"LR","SA",-1.629717,"afric","islam",NA,0
"LR","SD",-1.352581,"afric","islam",NA,0
"LR","SE",-11.24013,"afric","wstrn",NA,0
"LR","SG",-1.558123,"afric","buddh",NA,0
"LR","SI",3.330748,"afric","wstrn",NA,0
"LR","SK",0.6320566,"afric","wstrn",NA,0
"LR","SN",-0.6834231,"afric","islam",NA,0
"LR","SR",-11.24013,"afric",NA,NA,1
"LR","SV",-11.24013,"afric","latam",NA,0
"LR","TH",-11.24013,"afric","buddh",NA,0
"LR","TN",2.489263,"afric","islam",NA,0
"LR","TR",2.35279,"afric","islam",NA,0
"LR","TT",1.382088,"afric","wstrn",NA,0
"LR","TZ",-0.1416124,"afric","afric","afric",1
"LR","UA",-1.016436,"afric","ortho",NA,0
"LR","UG",-1.977965,"afric","afric","afric",1
"LR","US",0.794395,"afric","wstrn",NA,0
"LR","UY",-0.3252219,"afric","latam",NA,0
"LR","UZ",-11.24013,"afric","islam",NA,0
"LR","VC",-11.24013,"afric","latam",NA,0
"LR","VE",-1.802757,"afric","latam",NA,0
"LR","VI",-2.440141,"afric",NA,NA,0
"LR","VN",-11.24013,"afric","sinic",NA,0
"LR","YE",-11.24013,"afric","islam",NA,0
"LR","ZA",-2.568526,"afric","afric","afric",1
"LR","ZM",-4.808455,"afric","afric","afric",1
"LR","ZW",-0.9038227,"afric","afric","afric",1
"LT","LU",-3.180206783,"wstrn","wstrn","wstrn",1
"LT","LV",-1.466847289,"wstrn","wstrn","wstrn",1
"LT","MA",-7.8822863215,"wstrn","islam",NA,0
"LT","MD",2.727764,"wstrn","ortho",NA,0
"LT","ME",-0.8434563,"wstrn",NA,NA,0
"LT","MG",-11.24013,"wstrn","afric",NA,0
"LT","MK",-11.24013,"wstrn","ortho",NA,0
"LT","ML",-5.823551,"wstrn","islam",NA,0
"LT","MN",0.4157412,"wstrn","buddh",NA,0
"LT","MO",-3.91706,"wstrn",NA,NA,0
"LT","MP",-11.24013,"wstrn",NA,NA,0
"LT","MR",-0.4113181,"wstrn","afric",NA,0
"LT","MT",-4.2999569155,"wstrn","wstrn","wstrn",1
"LT","MU",-5.763696,"wstrn","afric",NA,0
"LT","MX",-6.836263018,"wstrn","latam",NA,0
"LT","MY",-3.2524593965,"wstrn","islam",NA,0
"LT","MZ",-11.24013,"wstrn","afric",NA,0
"LT","NC",0.3011536,"wstrn",NA,NA,0
"LT","NG",-3.6043449445,"wstrn","afric",NA,0
"LT","NI",-5.343561,"wstrn","latam",NA,0
"LT","NL",-7.011360413,"wstrn","wstrn","wstrn",1
"LT","NO",-1.43939427,"wstrn","wstrn","wstrn",1
"LT","NP",-4.3619488265,"wstrn","hindu",NA,0
"LT","NZ",-2.6219235235,"wstrn","wstrn","wstrn",1
"LT","OM",-2.292501,"wstrn","islam",NA,0
"LT","PA",-8.360061332,"wstrn","latam",NA,0
"LT","PE",-1.9728688735,"wstrn","latam",NA,0
"LT","PF",-1.28771,"wstrn",NA,NA,0
"LT","PG",4.273853,"wstrn","wstrn","wstrn",1
"LT","PH",-4.405945089,"wstrn","wstrn","wstrn",1
"LT","PK",-7.9177070255,"wstrn","islam",NA,0
"LT","PL",-4.670907061,"wstrn","wstrn","wstrn",1
"LT","PT",-4.8725906065,"wstrn","wstrn","wstrn",1
"LT","PY",-11.24013,"wstrn","latam",NA,0
"LT","QA",-9.3642255375,"wstrn","islam",NA,0
"LT","RU",-6.410464959,"wstrn","ortho",NA,0
"LT","SA",-2.4470783925,"wstrn","islam",NA,0
"LT","SD",-5.997092,"wstrn","islam",NA,0
"LT","SE",-8.5194849595,"wstrn","wstrn","wstrn",1
"LT","SG",-8.5795020285,"wstrn","buddh",NA,0
"LT","SI",-8.6375579985,"wstrn","wstrn","wstrn",1
"LT","SK",-4.4857010575,"wstrn","wstrn","wstrn",1
"LT","SN",1.145956,"wstrn","islam",NA,0
"LT","SR",-11.24013,"wstrn",NA,NA,0
"LT","SV",-0.439291678,"wstrn","latam",NA,0
"LT","TH",-7.362724889,"wstrn","buddh",NA,0
"LT","TN",-2.651686,"wstrn","islam",NA,0
"LT","TR",-4.585088119,"wstrn","islam",NA,0
"LT","TT",-0.0321165215,"wstrn","wstrn","wstrn",1
"LT","TZ",0.1302009,"wstrn","afric",NA,0
"LT","UA",-4.966959892,"wstrn","ortho",NA,0
"LT","UG",-2.884807,"wstrn","afric",NA,0
"LT","US",-4.6504242975,"wstrn","wstrn","wstrn",1
"LT","UY",-3.5767363195,"wstrn","latam",NA,0
"LT","UZ",1.945349,"wstrn","islam",NA,0
"LT","VC",0.6955426,"wstrn","latam",NA,0
"LT","VE",-1.62477694,"wstrn","latam",NA,0
"LT","VI",-5.426424,"wstrn",NA,NA,0
"LT","VN",-1.7343610685,"wstrn","sinic",NA,0
"LT","YE",0.8272265,"wstrn","islam",NA,0
"LT","ZA",-10.2725967865,"wstrn","afric",NA,0
"LT","ZM",-3.575231,"wstrn","afric",NA,0
"LT","ZW",-2.726955,"wstrn","afric",NA,0
"LU","LV",-1.815212093,"wstrn","wstrn","wstrn",1
"LU","MA",-4.5289863675,"wstrn","islam",NA,0
"LU","MD",-11.24013,"wstrn","ortho",NA,0
"LU","ME",-1.564872,"wstrn",NA,NA,0
"LU","MG",-11.24013,"wstrn","afric",NA,0
"LU","MK",-11.24013,"wstrn","ortho",NA,0
"LU","ML",-0.1164,"wstrn","islam",NA,0
"LU","MN",1.078661,"wstrn","buddh",NA,0
"LU","MO",-11.24013,"wstrn",NA,NA,0
"LU","MP",-2.402364,"wstrn",NA,NA,0
"LU","MR",-11.24013,"wstrn","afric",NA,0
"LU","MT",-0.0713576035,"wstrn","wstrn","wstrn",1
"LU","MU",-2.014289,"wstrn","afric",NA,0
"LU","MX",-5.2568218835,"wstrn","latam",NA,0
"LU","MY",-8.6765656775,"wstrn","islam",NA,0
"LU","MZ",-0.6020742,"wstrn","afric",NA,0
"LU","NC",-0.2261059,"wstrn",NA,NA,0
"LU","NG",-1.567117271,"wstrn","afric",NA,0
"LU","NI",-3.385914,"wstrn","latam",NA,0
"LU","NL",-2.0903399325,"wstrn","wstrn","wstrn",1
"LU","NO",-0.633770339,"wstrn","wstrn","wstrn",1
"LU","NP",-0.9792540095,"wstrn","hindu",NA,0
"LU","NZ",-4.153522524,"wstrn","wstrn","wstrn",1
"LU","OM",-2.819761,"wstrn","islam",NA,0
"LU","PA",-7.8262098035,"wstrn","latam",NA,0
"LU","PE",-3.2634641345,"wstrn","latam",NA,0
"LU","PF",1.87391,"wstrn",NA,NA,0
"LU","PG",-11.24013,"wstrn","wstrn","wstrn",1
"LU","PH",-4.1926616855,"wstrn","wstrn","wstrn",1
"LU","PK",-0.0478741895,"wstrn","islam",NA,0
"LU","PL",-2.446427706,"wstrn","wstrn","wstrn",1
"LU","PT",-1.816105848,"wstrn","wstrn","wstrn",1
"LU","PY",3.710542,"wstrn","latam",NA,0
"LU","QA",-0.821172662,"wstrn","islam",NA,0
"LU","RU",-8.9545729815,"wstrn","ortho",NA,0
"LU","SA",-6.893713994,"wstrn","islam",NA,0
"LU","SD",-4.039445,"wstrn","islam",NA,0
"LU","SE",0.707535446,"wstrn","wstrn","wstrn",1
"LU","SG",-9.0735600645,"wstrn","buddh",NA,0
"LU","SI",-1.063220364,"wstrn","wstrn","wstrn",1
"LU","SK",-7.599256771,"wstrn","wstrn","wstrn",1
"LU","SN",-1.578528,"wstrn","islam",NA,0
"LU","SR",0.416317,"wstrn",NA,NA,0
"LU","SV",-9.1317952765,"wstrn","latam",NA,0
"LU","TH",-7.7392468635,"wstrn","buddh",NA,0
"LU","TN",-2.485798,"wstrn","islam",NA,0
"LU","TR",-7.487113564,"wstrn","islam",NA,0
"LU","TT",-1.544626379,"wstrn","wstrn","wstrn",1
"LU","TZ",1.368725,"wstrn","afric",NA,0
"LU","UA",-0.614720984,"wstrn","ortho",NA,0
"LU","UG",4.293196,"wstrn","afric",NA,0
"LU","US",0.5370005875,"wstrn","wstrn","wstrn",1
"LU","UY",-1.2474840075,"wstrn","latam",NA,0
"LU","UZ",-2.281153,"wstrn","islam",NA,0
"LU","VC",3.729936,"wstrn","latam",NA,0
"LU","VE",-1.3557084045,"wstrn","latam",NA,0
"LU","VI",-11.24013,"wstrn",NA,NA,0
"LU","VN",-7.9448817425,"wstrn","sinic",NA,0
"LU","YE",-11.24013,"wstrn","islam",NA,0
"LU","ZA",-8.6322587905,"wstrn","afric",NA,0
"LU","ZM",-11.24013,"wstrn","afric",NA,0
"LU","ZW",0.6776111,"wstrn","afric",NA,0
"LV","MA",-12.3993476705,"wstrn","islam",NA,0
"LV","MD",-11.24013,"wstrn","ortho",NA,0
"LV","ME",-11.24013,"wstrn",NA,NA,0
"LV","MG",-11.24013,"wstrn","afric",NA,0
"LV","MK",-11.24013,"wstrn","ortho",NA,0
"LV","ML",-11.24013,"wstrn","islam",NA,0
"LV","MN",-2.854978,"wstrn","buddh",NA,0
"LV","MO",1.047494,"wstrn",NA,NA,0
"LV","MP",-1.730832,"wstrn",NA,NA,0
"LV","MR",0.6084226,"wstrn","afric",NA,0
"LV","MT",-1.2764278255,"wstrn","wstrn","wstrn",1
"LV","MU",-2.664513,"wstrn","afric",NA,0
"LV","MX",-3.0340794125,"wstrn","latam",NA,0
"LV","MY",-2.1758136775,"wstrn","islam",NA,0
"LV","MZ",-11.24013,"wstrn","afric",NA,0
"LV","NC",-2.175613,"wstrn",NA,NA,0
"LV","NG",-5.6518419915,"wstrn","afric",NA,0
"LV","NI",-11.24013,"wstrn","latam",NA,0
"LV","NL",-1.800093463,"wstrn","wstrn","wstrn",1
"LV","NO",-7.885832401,"wstrn","wstrn","wstrn",1
"LV","NP",-5.3771143915,"wstrn","hindu",NA,0
"LV","NZ",-1.0931531035,"wstrn","wstrn","wstrn",1
"LV","OM",-3.06452,"wstrn","islam",NA,0
"LV","PA",1.3467965835,"wstrn","latam",NA,0
"LV","PE",-2.4611232065,"wstrn","latam",NA,0
"LV","PF",-11.24013,"wstrn",NA,NA,0
"LV","PG",-3.370639,"wstrn","wstrn","wstrn",1
"LV","PH",-8.22972067,"wstrn","wstrn","wstrn",1
"LV","PK",2.459355154,"wstrn","islam",NA,0
"LV","PL",-1.9812130155,"wstrn","wstrn","wstrn",1
"LV","PT",-1.7988616085,"wstrn","wstrn","wstrn",1
"LV","PY",-2.688367,"wstrn","latam",NA,0
"LV","QA",-5.7482335395,"wstrn","islam",NA,0
"LV","RU",-1.5123281135,"wstrn","ortho",NA,0
"LV","SA",-2.3509749565,"wstrn","islam",NA,0
"LV","SD",-3.878739,"wstrn","islam",NA,0
"LV","SE",1.0089413485,"wstrn","wstrn","wstrn",1
"LV","SG",-9.998516597,"wstrn","buddh",NA,0
"LV","SI",0.3827744565,"wstrn","wstrn","wstrn",1
"LV","SK",-4.7839443185,"wstrn","wstrn","wstrn",1
"LV","SN",-11.24013,"wstrn","islam",NA,0
"LV","SR",-11.24013,"wstrn",NA,NA,0
"LV","SV",-0.327873223,"wstrn","latam",NA,0
"LV","TH",-2.671251936,"wstrn","buddh",NA,0
"LV","TN",-0.8587552,"wstrn","islam",NA,0
"LV","TR",-2.395374166,"wstrn","islam",NA,0
"LV","TT",0.0858389025,"wstrn","wstrn","wstrn",1
"LV","TZ",-11.24013,"wstrn","afric",NA,0
"LV","UA",-8.805174598,"wstrn","ortho",NA,0
"LV","UG",-11.24013,"wstrn","afric",NA,0
"LV","US",-6.862692156,"wstrn","wstrn","wstrn",1
"LV","UY",-6.845068004,"wstrn","latam",NA,0
"LV","UZ",-11.24013,"wstrn","islam",NA,0
"LV","VC",-0.2835286,"wstrn","latam",NA,0
"LV","VE",-2.4650493235,"wstrn","latam",NA,0
"LV","VI",-11.24013,"wstrn",NA,NA,0
"LV","VN",0.1333517605,"wstrn","sinic",NA,0
"LV","YE",-11.24013,"wstrn","islam",NA,0
"LV","ZA",-3.1142235525,"wstrn","afric",NA,0
"LV","ZM",-6.08185,"wstrn","afric",NA,0
"LV","ZW",-0.5285595,"wstrn","afric",NA,0
"MA","MD",-11.24013,"islam","ortho",NA,0
"MA","ME",-5.175799,"islam",NA,NA,0
"MA","MG",-0.8443298,"islam","afric",NA,0
"MA","MK",-2.418833,"islam","ortho",NA,0
"MA","ML",1.866027,"islam","islam","islam",1
"MA","MN",3.37731,"islam","buddh",NA,0
"MA","MO",-3.336747,"islam",NA,NA,0
"MA","MP",0.2366843,"islam",NA,NA,0
"MA","MR",-3.063127,"islam","afric",NA,0
"MA","MT",-5.4997750195,"islam","wstrn",NA,0
"MA","MU",-11.24013,"islam","afric",NA,0
"MA","MX",-3.4817599275,"islam","latam",NA,0
"MA","MY",-4.4476386225,"islam","islam","islam",1
"MA","MZ",-11.24013,"islam","afric",NA,0
"MA","NC",-4.289018,"islam",NA,NA,0
"MA","NG",-1.9006378805,"islam","afric",NA,0
"MA","NI",-3.952319,"islam","latam",NA,0
"MA","NL",-5.4098781665,"islam","wstrn",NA,0
"MA","NO",-6.1063329515,"islam","wstrn",NA,0
"MA","NP",-2.4825810055,"islam","hindu",NA,0
"MA","NZ",-1.526451013,"islam","wstrn",NA,0
"MA","OM",-11.24013,"islam","islam","islam",1
"MA","PA",-3.5636139025,"islam","latam",NA,0
"MA","PE",-4.614010534,"islam","latam",NA,0
"MA","PF",2.536171,"islam",NA,NA,0
"MA","PG",-11.24013,"islam","wstrn",NA,0
"MA","PH",-3.0851003535,"islam","wstrn",NA,0
"MA","PK",-8.476900583,"islam","islam","islam",1
"MA","PL",-7.5466065225,"islam","wstrn",NA,0
"MA","PT",-3.5539392165,"islam","wstrn",NA,0
"MA","PY",-2.904652,"islam","latam",NA,0
"MA","QA",-5.1742329035,"islam","islam","islam",1
"MA","RU",-5.9532735055,"islam","ortho",NA,0
"MA","SA",-5.851158766,"islam","islam","islam",1
"MA","SD",-0.6610369,"islam","islam","islam",1
"MA","SE",-0.29407962,"islam","wstrn",NA,0
"MA","SG",-4.758619494,"islam","buddh",NA,0
"MA","SI",0.035022413,"islam","wstrn",NA,0
"MA","SK",-1.858717188,"islam","wstrn",NA,0
"MA","SN",2.547943,"islam","islam","islam",1
"MA","SR",-2.330505,"islam",NA,NA,0
"MA","SV",-7.6951276335,"islam","latam",NA,0
"MA","TH",-2.9001586225,"islam","buddh",NA,0
"MA","TN",1.14249,"islam","islam","islam",1
"MA","TR",-1.7699387625,"islam","islam","islam",1
"MA","TT",-2.2145680145,"islam","wstrn",NA,0
"MA","TZ",-0.9381456,"islam","afric",NA,0
"MA","UA",0.432538465,"islam","ortho",NA,0
"MA","UG",-11.24013,"islam","afric",NA,0
"MA","US",-2.834678103,"islam","wstrn",NA,0
"MA","UY",-6.032567747,"islam","latam",NA,0
"MA","UZ",-1.461263,"islam","islam","islam",1
"MA","VC",-5.273319,"islam","latam",NA,0
"MA","VE",-5.131583322,"islam","latam",NA,0
"MA","VI",0.2999283,"islam",NA,NA,0
"MA","VN",-0.048001229,"islam","sinic",NA,0
"MA","YE",-11.24013,"islam","islam","islam",1
"MA","ZA",-2.783434762,"islam","afric",NA,0
"MA","ZM",-4.506376,"islam","afric",NA,0
"MA","ZW",-2.02886,"islam","afric",NA,0
"MD","ME",0.4486791,"ortho",NA,NA,0
"MD","MG",-11.24013,"ortho","afric",NA,0
"MD","MK",-0.1843788,"ortho","ortho","ortho",1
"MD","ML",-11.24013,"ortho","islam",NA,0
"MD","MN",0.8769894,"ortho","buddh",NA,0
"MD","MO",0.07636167,"ortho",NA,NA,0
"MD","MP",-2.526074,"ortho",NA,NA,0
"MD","MR",1.19728,"ortho","afric",NA,0
"MD","MT",-11.24013,"ortho","wstrn",NA,0
"MD","MU",-11.24013,"ortho","afric",NA,0
"MD","MX",-11.24013,"ortho","latam",NA,0
"MD","MY",-5.160027,"ortho","islam",NA,0
"MD","MZ",-1.029467,"ortho","afric",NA,0
"MD","NC",-0.6274479,"ortho",NA,NA,0
"MD","NG",0.7266179,"ortho","afric",NA,0
"MD","NI",-1.612504,"ortho","latam",NA,0
"MD","NL",-4.31703,"ortho","wstrn",NA,0
"MD","NO",-11.24013,"ortho","wstrn",NA,0
"MD","NP",-5.210403,"ortho","hindu",NA,0
"MD","NZ",-2.525956,"ortho","wstrn",NA,0
"MD","OM",-11.24013,"ortho","islam",NA,0
"MD","PA",-4.886068,"ortho","latam",NA,0
"MD","PE",-2.189918,"ortho","latam",NA,0
"MD","PF",-2.344145,"ortho",NA,NA,0
"MD","PG",0.4880798,"ortho","wstrn",NA,0
"MD","PH",-2.725133,"ortho","wstrn",NA,0
"MD","PK",-4.018343,"ortho","islam",NA,0
"MD","PL",-11.24013,"ortho","wstrn",NA,0
"MD","PT",-11.24013,"ortho","wstrn",NA,0
"MD","PY",-11.24013,"ortho","latam",NA,0
